Name,Votes,No,Streams,Tails,Plumes,Shells,Disturbed,Spiral,Curiosities,Majority feature,Score,STRRINGS,RA,DEC
2MASXJ00204857+1413283,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,5.202447316624983,14.224396717290722
2MASXJ01235631+0012308,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,20.98482862375851,0.20850136759874116
2MASXJ07345882+3157476,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,113.74520168477014,31.963206933072353
2MASXJ07382470+3309034,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,114.60304221346209,33.15109741059398
2MASXJ07415401+2352188,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,115.47567884068823,23.871714138243956
2MASXJ08004054+1203499,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,120.1689060365465,12.063824862127333
2MASXJ08005960+1537293,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,120.24843892542359,15.624733429201239
2MASXJ08052254+2532306,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,121.34402848403666,25.54190108108551
2MASXJ08121248+2925420,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,123.05182274996403,29.42832683839865
2MASXJ08134647+2746196,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,123.44380859584638,27.772024011131776
2MASXJ08222592+0409474,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,125.60804246312027,4.163245428753483
2MASXJ08244812+1847352,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,126.2004491515577,18.793277613005877
2MASXJ08245792+0335311,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,126.24152410077532,3.5918700230744154
2MASXJ08291264+5429469,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,127.3025206707747,54.49628481302977
2MASXJ08360869+0039579,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,129.03636018958676,0.6660319069376923
2MASXJ08554998+1309291,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,133.95824427090255,13.158287127049068
2MASXJ09080540+0830385,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,137.02244420094345,8.51060255993833
2MASXJ09120405+6204219,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,138.01716751262728,62.072805862289414
2MASXJ09143498+4054540_GROUP,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,138.64597741920306,40.91513986927419
2MASXJ09165802+0642537,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,139.24161939633277,6.715081818111436
2MASXJ09223417+0305019,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,140.642279684878,3.0836935063768807
2MASXJ09244562+4926416,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,141.19027913325684,49.444819837956
2MASXJ09274027+3431594,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,141.91769907597362,34.53314116068743
2MASXJ09295301+6515383,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,142.47114284867678,65.26054419415588
2MASXJ09343204+6400493,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,143.6329716277082,64.01391214385559
2MASXJ09345909+2549306,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,143.74611359128545,25.825671679272634
2MASXJ09371479+2146571,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,144.31148635123827,21.78257953816448
2MASXJ09383447+0853159,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,144.64356914450627,8.887875554729128
2MASXJ09410114+1056418,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,145.25477563079608,10.944973213080228
2MASXJ09440856+1115144,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,146.03554952654514,11.254144714404346
2MASXJ09445892+0822116,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,146.24551853313685,8.369895609247628
2MASXJ09473857+0449179,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,146.91087067163943,4.82168125177289
2MASXJ09532220+2026551,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,148.34258896280713,20.4485975586792
2MASXJ10043902+6749227,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,151.16198257611933,67.8226548177508
2MASXJ10232162+2001380,"{Plumes: 4, No: 3, Curiosities: 1}",3,0,0,4,0,0,0,1,Plumes,0.5,,155.84000491893815,20.027263560883185
2MASXJ10302049+5724273,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,157.58520316193946,57.40742622732397
2MASXJ10315841+1136233,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,157.9934682095015,11.606314306015175
2MASXJ10504502+0330484,"{Tails: 4, Plumes: 2, No: 2}",2,0,4,2,0,0,0,0,Tails,0.5,,162.6876829828322,3.5135111101955383
2MASXJ11230880+6248456,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,170.78668101230895,62.81268565484139
2MASXJ11270693+5107544,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,171.77897928035642,51.13164401019949
2MASXJ11293819+0958030,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,172.40922414303816,9.96748722168043
2MASXJ11331883+5504515,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,173.3287509872718,55.081193796228966
2MASXJ11351934+5458476,"{Plumes: 2, Streams: 1, No: 2, Shells: 1, Tails: 2}",2,1,2,2,1,0,0,0,Tails,0.25,,173.83053633592885,54.97996005938199
2MASXJ11390044+6308339,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,174.75196094223952,63.142847811324835
2MASXJ11452371+1909267,"{No: 5, Tails: 1, Shells: 1, Plumes: 1}",5,0,1,1,1,0,0,0,No,0.62,,176.3488948387812,19.157576045272183
2MASXJ11460404+1134529,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,176.51688532701323,11.58132403810561
2MASXJ11510469+5622253,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,177.77009394788283,56.37388701415498
2MASXJ12032530+2014294,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,180.85562103221872,20.241495336134587
2MASXJ12063113+6321086,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,181.6295147640781,63.35257245519284
2MASXJ12154983+2749367,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,183.9577073177412,27.826779827691592
2MASXJ12174473+0848331_GROUP,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,184.43632289441214,8.809343994865994
2MASXJ12194916+0511061_GROUP,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,184.95480496054233,5.185032121422842
2MASXJ12260880+2826008,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,186.536644688402,28.433492051865322
2MASXJ12345214+4722331,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,188.71707753355668,47.3760798416915
2MASXJ12362919+1818022,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,189.12177563097342,18.30042933605379
2MASXJ12555994+2811125,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,193.99979801523406,28.186935011441427
2MASXJ12582691+2936447,"{Shells: 3, Streams: 2, No: 2, Plumes: 1}",2,2,0,1,3,0,0,0,Shells,0.38,,194.61222677594228,29.61245435351584
2MASXJ13012967+1634220,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,195.3737036368434,16.57245006293771
2MASXJ13043693+2815016,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,196.1537796775494,28.250476209463447
2MASXJ13092180+3055217,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,197.3408144460053,30.922715607620276
2MASXJ13563134+0821118,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,209.13071317598178,8.353301187949548
2MASXJ13584430+4054504,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,209.68475657791433,40.91402761659564
2MASXJ13584538+2039426,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,209.68932799004733,20.66209399736696
2MASXJ13590637+1756051,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,209.77665354197018,17.934691366562653
2MASXJ14005058+3647050,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,210.2108469300072,36.784795761332425
2MASXJ14032857+3241514,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,210.86885237328596,32.69768764582108
2MASXJ14041289+0831027,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,211.05358996511916,8.517211179231147
2MASXJ14063224+3053389,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,211.63428956173902,30.894064121123577
2MASXJ14092819+1739441,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,212.36758190950354,17.66215956391715
2MASXJ14123704+2034504,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,213.15444348646912,20.580593985061295
2MASXJ14252068+2542293,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,216.33624320658188,25.708125137634756
2MASXJ14262140+1009479,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,216.58924177633156,10.163327850677371
2MASXJ14272872+2537552,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,216.8696254663997,25.631953316948923
2MASXJ14275033+2552352,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,216.959615852494,25.87646806379626
2MASXJ14275117+3311120,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,216.9630365983081,33.18675763868056
2MASXJ14285579+2544157,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,217.23251374446346,25.7375904827137
2MASXJ14314679+2616244,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,217.9448416691467,26.273439920327824
2MASXJ14332654+2539179,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,218.36041461486687,25.65472107862318
2MASXJ14500924+4719010,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,222.53836131281824,47.316871076994055
2MASXJ14585349+4110413,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,224.7230795246825,41.17833317740917
2MASXJ14590859+0311248,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,224.78598562700205,3.1900492180941464
2MASXJ15002175+2030198,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,225.0907595829694,20.505542428240144
2MASXJ15150097+5525555,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,228.7540107155905,55.43200428144136
2MASXJ15280214+5720247,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,232.0089322128869,57.340038135852076
2MASXJ15385767+1232564,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,234.73928918609715,12.549067653509171
2MASXJ15433659+4358491,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,235.90243966567073,43.98032704510367
2MASXJ15443481+4612550,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,236.14546204793183,46.21536262984555
2MASXJ15550661+2055213,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,238.77773606982277,20.92263358258201
2MASXJ16081980+1037464,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,242.0826159771795,10.62945252948471
2MASXJ16140790+1043582,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,243.53290375335447,10.732931852102471
2MASXJ16253986+2041007,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,246.41607314551402,20.683460799392673
2MASXJ16343285+3956434_GROUP,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,248.6368917795901,39.94545679033595
2MASXJ16525183+3605410_GROUP,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,253.21604836746178,36.09480954985635
2MASXJ20592403-0426284,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,314.850118617868,-4.441192617641177
2MASXJ21100050+1130377,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,317.50221793818383,11.510631048781658
2MASXJ22244417+1221410_GROUP,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,336.18397900160437,12.36124257275322
AGC188850,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,120.62655769092959,9.07577877214858
AGC198434,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,146.88636327028718,3.9821613527772333
AGC198477,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,141.33576124958836,3.1150002010854454
AGC219430,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,170.06909967409518,0.7043230715250836
AGC225849,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,193.8963962890824,10.73864384920649
AGC233571,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,209.42098292581483,15.37337478686549
AGC238961,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,206.37647877483593,1.255753774131953
AGC268148,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,243.71465806340004,9.673235154820642
AGC731960,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,182.07000272568354,25.388639971100027
AGC732274,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,191.43011576911582,24.663407255924035
AGC742455,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,188.42343853451877,23.9871901783457
DDO113,"{Curiosities: 2, No: 6}",6,0,0,0,0,0,0,2,No,0.75,,183.74312883955835,36.218924516292915
DDO125,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,186.922381806541,43.49521352254848
DDO190,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,216.1824482669095,44.525876870520634
DDO99,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,177.7226731274242,38.880005489567516
ESO078-010_GROUP,"{Disturbed: 1, No: 6, Streams: 1}",6,1,0,0,0,1,0,0,No,0.75,,359.29692728892934,-64.68175734019302
ESO078-016,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,1.8304557485101145,-64.54333543368094
ESO078-018,"{Plumes: 3, No: 4, Disturbed: 1}",4,0,0,3,0,1,0,0,Plumes,0.38,,2.862424052984334,-63.12844941006465
ESO078-022,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,5.237541453259755,-63.85674164599381
ESO079-002,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,8.004123666448496,-64.38999580847047
ESO079-003_GROUP,"{Streams: 8, No: 1}",1,8,0,0,0,0,0,0,Streams,0.89,*,8.00647633813802,-64.25266559073859
ESO079-005,"{Tails: 4, No: 2, Streams: 1, Spiral: 1}",2,1,4,0,0,0,1,0,Tails,0.5,,10.181923473338454,-63.4427657335867
ESO079-010,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,13.665548478639229,-63.284005075883435
ESO079-016,"{Tails: 6, No: 1, Streams: 1}",1,1,6,0,0,0,0,0,Tails,0.75,,16.11229276577391,-64.11988237337071
ESO080-001,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,18.492545631821546,-62.399206611583764
ESO080-006,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,26.820580519863096,-62.97144890015157
ESO081-007,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,35.26365917356628,-63.62460058677398
ESO081-008,"{Curiosities: 1, No: 5, Disturbed: 1, Spiral: 1}",5,0,0,0,0,1,1,1,No,0.62,,35.403251345729934,-64.61005536072341
ESO083-006,"{Spiral: 3, No: 4, Streams: 1}",4,1,0,0,0,0,3,0,Spiral,0.38,,52.99899115146317,-62.56911836787987
ESO083-010,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,56.41909319555181,-64.30065231457742
ESO083-012,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,58.73666748346996,-65.94524222856526
ESO084-009_GROUP,"{Spiral: 5, Tails: 3}",0,0,3,0,0,0,5,0,Spiral,0.62,,63.595488603898524,-62.81215144820476
ESO084-011,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,64.73771023843378,-63.48907048554284
ESO084-012A,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,65.05771743368106,-63.96503901425638
ESO084-013,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,65.1189637404533,-62.870117900741064
ESO084-014,"{No: 1, Spiral: 7}",1,0,0,0,0,0,7,0,Spiral,0.88,,65.43743740352402,-64.2228270415168
ESO084-015,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,65.55183514913809,-63.611444676996875
ESO084-018_GROUP,"{Shells: 2, Streams: 2, No: 3, Spiral: 1}",3,2,0,0,2,0,1,0,Streams,0.25,,66.94289444653461,-62.59198148551458
ESO084-020,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,67.34527208574858,-62.88892301916673
ESO084-021,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,67.78461642418861,-63.3236739162648
ESO084-022,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,68.75257232796237,-65.299821021849
ESO084-026_GROUP,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,69.08174277380606,-65.14110102143061
ESO084-032,"{Streams: 1, Spiral: 5, No: 1, Tails: 1}",1,1,1,0,0,0,5,0,Spiral,0.63,,69.75184870793694,-63.04006867953488
ESO084-040,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,71.24922587105337,-62.70551869068201
ESO085-004,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,71.95834092054366,-62.61119483821667
ESO085-014,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,73.67992303437255,-62.80032933618271
ESO085-017,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,74.12627389038185,-64.45482927232194
ESO085-024,"{No: 5, Streams: 1, Plumes: 1, Tails: 1}",5,1,1,1,0,0,0,0,No,0.62,,74.52001307409883,-63.92011585616844
ESO085-030,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,75.3741653102687,-63.293237192191
ESO085-034,"{Shells: 5, Streams: 1, No: 2}",2,1,0,0,5,0,0,0,Shells,0.62,,75.82178352748885,-63.75106163487424
ESO085-038,"{No: 2, Spiral: 5, Tails: 1}",2,0,1,0,0,0,5,0,Spiral,0.62,,76.0800084278545,-63.58216243889869
ESO085-047,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,76.93155255228577,-62.99060465224419
ESO085-069,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,79.82023916422047,-62.53505674791634
ESO085-088,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,81.79044086580518,-63.23942034401379
ESO106-005,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,305.75665935655053,-64.03181607419327
ESO107-005,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,316.59202802902615,-65.75334750798653
ESO107-014,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,317.9784235457452,-64.22843436441364
ESO107-015,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,318.42843436059763,-63.3368694589733
ESO107-016,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,319.0272161149053,-64.8167424291716
ESO107-022,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,320.34466020329387,-63.53964253511447
ESO107-037,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,323.9458924788787,-62.77754415148964
ESO107-039,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,324.0989153803396,-64.42552842393128
ESO107-044_GROUP,"{Shells: 2, No: 4, Streams: 1, Plumes: 1}",4,1,0,1,2,0,0,0,Shells,0.25,,325.01440135230115,-63.908891042805955
ESO108-023,"{No: 3, Spiral: 4, Streams: 1}",3,1,0,0,0,0,4,0,Spiral,0.5,,334.13435649255734,-64.38939752809549
ESO109-032,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,345.94358259062864,-62.52207830188544
ESO109-034,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,346.07786337165027,-63.432949784660074
ESO110-029,"{Streams: 6, No: 2, Tails: 1}",2,6,1,0,0,0,0,0,Streams,0.67,,358.0445986912008,-62.57149152478827
ESO111-007,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,358.36243964615596,-59.696604728805234
ESO111-009_GROUP,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,358.98023384548725,-60.68174368616975
ESO111-015,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,2.295496078833368,-60.11116717527204
ESO111-019,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,3.5562445843776476,-61.7305902523768
ESO112-005,"{Spiral: 3, No: 2, Streams: 3}",2,3,0,0,0,0,3,0,Streams,0.38,,7.176410337191349,-59.94363080782358
ESO112-011,"{No: 5, Streams: 3}",5,3,0,0,0,0,0,0,No,0.62,,13.987475180775233,-59.66698703493448
ESO113-004,"{Plumes: 3, Tails: 3, No: 1, Disturbed: 1}",1,0,3,3,0,1,0,0,Tails,0.38,,15.142701087971238,-57.74856801277849
ESO113-009,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,16.2069968064808,-57.37688181958371
ESO113-013,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,16.952821527006158,-58.07712949842574
ESO113-014,"{No: 4, Spiral: 1, Plumes: 1, Shells: 1, Tails: 1}",4,0,1,1,1,0,1,0,Tails,0.12,,17.03609963233711,-58.45465677573826
ESO113-021,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,17.80197714317442,-58.83856185937268
ESO113-027,"{Spiral: 6, Tails: 2}",0,0,2,0,0,0,6,0,Spiral,0.75,,18.50618541526938,-57.9351298582985
ESO113-029,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,18.709524994799114,-58.67495339556563
ESO113-035,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,19.671814029935067,-58.73129877361662
ESO114-001,"{Tails: 2, Streams: 2, No: 1, Plumes: 1, Spiral: 2}",1,2,2,1,0,0,2,0,Streams,0.26,,24.418974656734036,-60.86490363781568
ESO114-007,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,26.625563823125724,-58.67335612265285
ESO114-032,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,33.471452050174136,-59.70431840804224
ESO115-021,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,39.45049355267073,-61.33498281421976
ESO115-022,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,39.5990616618436,-58.23976114120689
ESO116-005,"{Spiral: 2, Streams: 3, Tails: 3}",0,3,3,0,0,0,2,0,Streams,0.38,,45.63712983663585,-57.86044012233734
ESO116-012,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,48.26761101992563,-57.35572303186082
ESO116-014,"{Curiosities: 1, No: 4, Spiral: 1, Streams: 2}",4,2,0,0,0,0,1,1,Streams,0.25,,48.960009542533314,-58.57426807253882
ESO116-018,"{Curiosities: 1, Streams: 2, No: 5}",5,2,0,0,0,0,0,1,No,0.62,,51.22110186138383,-60.73839263472549
ESO117-003,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,54.2556265241078,-60.10900081240993
ESO117-005,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,55.95801375446396,-59.23516882625934
ESO117-010,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,57.52054989025439,-60.274608305675
ESO117-018,"{No: 1, Spiral: 7}",1,0,0,0,0,0,7,0,Spiral,0.88,,60.03275508938125,-61.28326707622555
ESO117-019,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,60.633784813170905,-62.31549377396386
ESO117-021,"{No: 2, Spiral: 5, Tails: 1}",2,0,1,0,0,0,5,0,Spiral,0.62,,61.179065143747295,-62.01604506032498
ESO118-012,"{Shells: 3, Streams: 2, No: 3}",3,2,0,0,3,0,0,0,Shells,0.37,,63.37535045496768,-61.8454522267879
ESO118-019,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,64.74799487023363,-58.257344219858425
ESO118-021,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,65.39529791016494,-59.33597040636892
ESO118-022,"{No: 3, Spiral: 4, Streams: 1}",3,1,0,0,0,0,4,0,Spiral,0.5,,65.46629020214083,-61.78144921595003
ESO118-034,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,70.07279591724549,-58.74434233972928
ESO119-005,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,72.07172552266181,-60.2943127883804
ESO119-012,"{No: 4, Tails: 2, Spiral: 1, Disturbed: 1}",4,0,2,0,0,1,1,0,Tails,0.25,,72.57749685675891,-61.249193720364815
ESO119-013_GROUP,"{No: 3, Spiral: 5}",3,0,0,0,0,0,5,0,Spiral,0.62,,72.61175691588664,-61.34548860794248
ESO119-016_GROUP,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,72.87129659533669,-61.64999733850592
ESO119-021,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,73.93840612748284,-60.20705396146447
ESO119-025,"{No: 4, Spiral: 4}",4,0,0,0,0,0,4,0,Spiral,0.5,,74.78496453314439,-58.65487240090099
ESO119-046,"{Disturbed: 1, No: 5, Spiral: 2}",5,0,0,0,0,1,2,0,No,0.62,,78.62327426929512,-62.17083225261909
ESO119-047,{Tails: 8},0,0,8,0,0,0,0,0,Tails,1.0,,78.62889010812307,-62.22856287433116
ESO119-048,"{Spiral: 4, No: 3, Streams: 1}",3,1,0,0,0,0,4,0,Spiral,0.5,,78.6503681770097,-61.48150763935031
ESO119-052,"{Spiral: 2, Tails: 2, Streams: 2, No: 2}",2,2,2,0,0,0,2,0,Streams,0.25,,79.82562440794376,-61.66090286069598
ESO119-053,"{Spiral: 6, No: 2}",2,0,0,0,0,0,6,0,Spiral,0.75,,79.91093906929648,-61.73923870595099
ESO119-055_GROUP,"{Shells: 1, Streams: 2, No: 3, Disturbed: 1, Curiosities: 1}",3,2,0,0,1,1,0,1,Streams,0.25,,80.08945865158651,-61.295843876854455
ESO119-058,"{Streams: 4, No: 1, Tails: 2, Plumes: 1}",1,4,2,1,0,0,0,0,Streams,0.5,,80.31450210935124,-61.05845659390757
ESO119-059,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,80.62377230537706,-60.106350712421694
ESO120-001,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,81.12973075461005,-61.36253936586832
ESO120-012,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,84.99631572265768,-58.58548968869177
ESO120-016,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,87.8972141854722,-59.045569510460076
ESO120-019,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,88.19172805083744,-60.92030383798225
ESO120-021,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,88.30854661354631,-59.065866899101415
ESO121-006,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,91.87419811778149,-61.80708439175325
ESO121-020,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,93.97901180301754,-57.72571348776991
ESO121-026,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,95.41140717336162,-59.739901619422206
ESO121-030,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,96.00804818153756,-58.149966713972184
ESO121-043,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,99.60231302627018,-59.853439035309954
ESO142-053,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,298.87615034292253,-57.50799926080692
ESO143-011,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,302.51611200184465,-59.39329020713493
ESO143-013,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,302.9571377122048,-59.24282903800561
ESO143-021,"{Disturbed: 1, No: 1, Plumes: 1, Tails: 3, Spiral: 1, Streams: 1}",1,1,3,1,0,1,1,0,Tails,0.38,,305.4683130115661,-61.9724911392573
ESO143-022,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,305.7156636144325,-61.456181456889105
ESO143-026,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,306.0505496734322,-62.332188394569144
ESO143-027,"{Tails: 3, No: 4, Streams: 1}",4,1,3,0,0,0,0,0,Tails,0.38,,306.9343771761718,-58.65311822523124
ESO143-037,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,309.4510169587252,-61.74839487745614
ESO143-038,"{Tails: 2, Streams: 3, No: 1, Disturbed: 2}",1,3,2,0,0,2,0,0,Streams,0.38,,309.4824513050789,-61.91060934462192
ESO144-009,{No: 2},2,0,0,0,0,0,0,0,No,1.0,,313.3517382494497,-57.423360332419335
